frame_id,timestamp,diameter,confidence,is_bad_data,diameter_mm
0,0.0,120,1.0,False,4.0
1,0.011111111111111112,113,1.0,False,3.7666666666666666
2,0.022222222222222223,116,1.0,False,3.8666666666666667
3,0.03333333333333333,100,0.6944444179534912,True,3.3333333333333335
4,0.044444444444444446,117,1.0,False,3.9
5,0.05555555555555556,112,1.0,False,3.7333333333333334
6,0.06666666666666667,114,1.0,False,3.8
7,0.07777777777777778,109,0.8888888955116272,False,3.6333333333333333
8,0.08888888888888889,128,0.9166666865348816,False,4.266666666666667
9,0.1,97,0.7222222089767456,True,3.2333333333333334
10,0.11111111111111112,111,0.8571428656578064,False,3.7
11,0.12222222222222223,170,0.75,False,5.666666666666667
12,0.13333333333333333,116,1.0,False,3.8666666666666667
13,0.14444444444444446,99,0.7941176295280457,False,3.3
14,0.15555555555555556,119,1.0,False,3.966666666666667
15,0.16666666666666669,80,0.6388888955116272,True,2.6666666666666665
16,0.17777777777777778,105,0.7777777910232544,False,3.5
17,0.18888888888888888,55,0.3142857253551483,True,1.8333333333333333
18,0.2,104,0.0555555559694767,True,3.466666666666667
19,0.2111111111111111,54,0.4166666567325592,True,1.8
20,0.22222222222222224,115,1.0,False,3.8333333333333335
21,0.23333333333333334,49,0.1111111119389534,True,1.6333333333333333
22,0.24444444444444446,124,0.9722222089767456,False,4.133333333333334
23,0.2555555555555556,143,0.6944444179534912,True,4.766666666666667
24,0.26666666666666666,109,1.0,False,3.6333333333333333
25,0.2777777777777778,67,0.0,True,2.2333333333333334
26,0.2888888888888889,114,1.0,False,3.8
27,0.3,112,1.0,False,3.7333333333333334
28,0.3111111111111111,138,0.7777777910232544,False,4.6
29,0.32222222222222224,113,1.0,False,3.7666666666666666
30,0.33333333333333337,113,1.0,False,3.7666666666666666
31,0.34444444444444444,114,1.0,False,3.8
32,0.35555555555555557,80,0.22857142984867096,True,2.6666666666666665
33,0.3666666666666667,117,1.0,False,3.9
34,0.37777777777777777,111,1.0,False,3.7
35,0.3888888888888889,119,1.0,False,3.966666666666667
36,0.4,109,1.0,False,3.6333333333333333
37,0.41111111111111115,110,1.0,False,3.6666666666666665
38,0.4222222222222222,111,1.0,False,3.7
39,0.43333333333333335,112,0.9722222089767456,False,3.7333333333333334
40,0.4444444444444445,116,1.0,False,3.8666666666666667
41,0.45555555555555555,116,1.0,False,3.8666666666666667
42,0.4666666666666667,63,0.3333333432674408,True,2.1
43,0.4777777777777778,85,0.6388888955116272,True,2.8333333333333335
44,0.48888888888888893,112,1.0,False,3.7333333333333334
45,0.5,107,0.9722222089767456,False,3.566666666666667
46,0.5111111111111112,122,1.0,False,4.066666666666666
47,0.5222222222222223,121,0.5833333134651184,True,4.033333333333333
48,0.5333333333333333,91,0.7222222089767456,True,3.033333333333333
49,0.5444444444444445,57,0.3055555522441864,True,1.9
50,0.5555555555555556,114,1.0,False,3.8
51,0.5666666666666667,106,0.9722222089767456,False,3.533333333333333
52,0.5777777777777778,107,0.7777777910232544,False,3.566666666666667
53,0.5888888888888889,135,0.7222222089767456,True,4.5
54,0.6,120,1.0,False,4.0
55,0.6111111111111112,132,0.6666666865348816,True,4.4
56,0.6222222222222222,111,1.0,False,3.7
57,0.6333333333333333,119,1.0,False,3.966666666666667
58,0.6444444444444445,78,0.0555555559694767,True,2.6
59,0.6555555555555556,104,0.6944444179534912,True,3.466666666666667
60,0.6666666666666667,115,1.0,False,3.8333333333333335
61,0.6777777777777778,107,0.9444444179534912,False,3.566666666666667
62,0.6888888888888889,103,0.8888888955116272,False,3.433333333333333
63,0.7000000000000001,40,0.3888888955116272,True,1.3333333333333333
64,0.7111111111111111,117,1.0,False,3.9
65,0.7222222222222222,130,0.6666666865348816,True,4.333333333333333
66,0.7333333333333334,130,0.6111111044883728,True,4.333333333333333
67,0.7444444444444445,114,1.0,False,3.8
68,0.7555555555555555,148,0.5714285969734192,True,4.933333333333334
69,0.7666666666666667,123,0.8888888955116272,False,4.1
70,0.7777777777777778,108,1.0,False,3.6
71,0.788888888888889,125,0.8484848737716675,False,4.166666666666667
72,0.8,63,0.5714285969734192,True,2.1
73,0.8111111111111111,95,0.6944444179534912,True,3.1666666666666665
74,0.8222222222222223,110,0.6388888955116272,True,3.6666666666666665
75,0.8333333333333334,109,1.0,False,3.6333333333333333
76,0.8444444444444444,119,0.9722222089767456,False,3.966666666666667
77,0.8555555555555556,42,0.0,True,1.4
78,0.8666666666666667,114,1.0,False,3.8
79,0.8777777777777778,116,1.0,False,3.8666666666666667
80,0.888888888888889,101,0.7941176295280457,False,3.3666666666666667
81,0.9,113,1.0,False,3.7666666666666666
82,0.9111111111111111,113,1.0,False,3.7666666666666666
83,0.9222222222222223,112,1.0,False,3.7333333333333334
84,0.9333333333333333,118,1.0,False,3.933333333333333
85,0.9444444444444445,131,0.8611111044883728,False,4.366666666666666
86,0.9555555555555556,119,0.9722222089767456,False,3.966666666666667
87,0.9666666666666667,115,1.0,False,3.8333333333333335
88,0.9777777777777779,133,0.8888888955116272,False,4.433333333333334
89,0.9888888888888889,77,0.6666666865348816,True,2.566666666666667
90,1.0,115,1.0,False,3.8333333333333335
91,1.011111111111111,115,1.0,False,3.8333333333333335
92,1.0222222222222224,115,1.0,False,3.8333333333333335
93,1.0333333333333334,115,1.0,False,3.8333333333333335
94,1.0444444444444445,111,1.0,False,3.7
95,1.0555555555555556,117,1.0,False,3.9
96,1.0666666666666667,54,0.4571428596973419,True,1.8
97,1.0777777777777777,117,1.0,False,3.9
