frame_id,timestamp,diameter,confidence,is_bad_data,diameter_mm,was_interpolated
95,3.1666666666666665,129.6,1.0,False,4.32,False
96,3.2,127.65714285714286,1.0,False,4.255238095238095,False
97,3.2333333333333334,127.85714285714286,1.0,False,4.261904761904762,False
98,3.2666666666666666,126.28571428571429,1.0,False,4.20952380952381,False
99,3.3,124.71428571428572,1.0,False,4.1571428571428575,False
100,3.3333333333333335,122.97142857142858,1.0,False,4.099047619047619,False
101,3.3666666666666667,123.6,1.0,False,4.12,False
102,3.4,123.74285714285715,1.0,False,4.124761904761905,False
103,3.433333333333333,123.82857142857144,1.0,False,4.127619047619048,False
104,3.466666666666667,123.34285714285714,1.0,False,4.111428571428572,False
105,3.5,122.57142857142857,1.0,False,4.085714285714285,False
106,3.533333333333333,122.59999999999998,1.0,False,4.086666666666665,False
107,3.5666666666666664,122.39999999999996,1.0,False,4.079999999999999,False
108,3.6,122.19999999999997,1.0,False,4.073333333333332,False
109,3.6333333333333337,122.79999999999997,1.0,True,4.093333333333332,True
110,3.6666666666666665,123.39999999999998,1.0,False,4.113333333333332,False
111,3.7,125.39999999999998,1.0,False,4.179999999999999,False
112,3.7333333333333334,127.39999999999998,1.0,False,4.246666666666665,False
113,3.7666666666666666,130.8,1.0,False,4.36,False
114,3.8,131.57142857142858,1.0,False,4.385714285714286,False
115,3.8333333333333335,130.37142857142857,1.0,False,4.345714285714285,False
116,3.8666666666666663,129.8857142857143,1.0,False,4.32952380952381,False
117,3.9,130.51428571428573,1.0,False,4.35047619047619,False
118,3.933333333333333,131.17142857142858,1.0,False,4.3723809523809525,False
119,3.966666666666667,132.4857142857143,1.0,False,4.416190476190477,False
120,4.0,133.34285714285716,1.0,False,4.444761904761905,False
121,4.033333333333333,134.39999999999998,1.0,False,4.4799999999999995,False
122,4.066666666666666,135.09999999999997,1.0,False,4.503333333333333,False
123,4.1,135.7,1.0,False,4.5233333333333325,False
124,4.133333333333333,136.09999999999997,1.0,True,4.536666666666666,True
125,4.166666666666667,136.29999999999998,1.0,False,4.543333333333332,False
126,4.2,137.29999999999998,1.0,False,4.576666666666665,False
127,4.233333333333333,137.59999999999997,1.0,False,4.586666666666666,False
128,4.266666666666667,139.34285714285716,1.0,False,4.644761904761904,False
129,4.3,139.20000000000002,1.0,False,4.640000000000001,False
130,4.333333333333333,140.45714285714286,1.0,False,4.681904761904762,False
131,4.366666666666666,143.77142857142857,1.0,False,4.792380952380952,False
132,4.4,143.42857142857144,1.0,False,4.780952380952381,False
133,4.433333333333334,141.1142857142857,1.0,False,4.703809523809524,False
134,4.466666666666667,140.71428571428572,1.0,False,4.690476190476191,False
135,4.5,142.2857142857143,1.0,False,4.742857142857143,False
136,4.533333333333333,142.8857142857143,1.0,False,4.7628571428571425,False
137,4.566666666666666,143.34285714285716,1.0,False,4.778095238095238,False
138,4.6,143.51428571428573,1.0,False,4.783809523809524,False
139,4.633333333333333,144.22857142857143,1.0,False,4.807619047619047,False
140,4.666666666666667,144.42857142857142,1.0,False,4.814285714285714,False
141,4.7,144.0,1.0,False,4.8,False
142,4.733333333333333,143.31428571428572,1.0,False,4.777142857142857,False
143,4.766666666666667,144.62857142857143,1.0,False,4.820952380952382,False
144,4.8,146.20000000000002,1.0,False,4.873333333333334,False
145,4.833333333333333,148.11428571428573,1.0,False,4.937142857142858,False
146,4.866666666666666,149.0,1.0,False,4.966666666666667,False
147,4.9,148.71428571428572,1.0,False,4.957142857142856,False
148,4.933333333333334,147.54285714285714,1.0,False,4.918095238095239,False
149,4.966666666666667,147.4,1.0,False,4.913333333333333,False
150,5.0,148.9142857142857,1.0,False,4.963809523809524,False
151,5.033333333333333,148.9142857142857,1.0,False,4.963809523809524,False
152,5.066666666666666,149.68571428571428,1.0,False,4.98952380952381,False
153,5.1,150.05714285714288,1.0,False,5.001904761904762,False
154,5.133333333333333,149.34285714285716,1.0,False,4.978095238095238,False
155,5.166666666666667,148.25714285714287,1.0,False,4.9419047619047625,False
156,5.2,149.0,1.0,False,4.966666666666667,False
157,5.233333333333333,149.65714285714284,1.0,False,4.988571428571428,False
158,5.266666666666667,149.0857142857143,1.0,False,4.9695238095238095,False
159,5.3,148.0,1.0,False,4.933333333333334,False
160,5.333333333333333,148.60000000000002,1.0,False,4.953333333333334,False
161,5.366666666666666,148.79999999999995,1.0,False,4.959999999999999,False
162,5.4,149.2,1.0,False,4.973333333333333,False
163,5.433333333333334,149.59999999999997,1.0,False,4.9866666666666655,False
164,5.466666666666667,149.79999999999998,1.0,True,4.993333333333332,True
165,5.5,150.79999999999995,1.0,False,5.0266666666666655,False
166,5.533333333333333,151.59999999999997,1.0,False,5.053333333333332,False
167,5.566666666666666,152.2,1.0,False,5.073333333333332,False
168,5.6,153.4857142857143,1.0,False,5.116190476190476,False
169,5.633333333333333,153.94285714285715,1.0,False,5.131428571428572,False
170,5.666666666666667,154.05714285714285,1.0,False,5.135238095238096,False
171,5.7,154.68571428571428,1.0,False,5.156190476190477,False
172,5.733333333333333,154.57142857142858,1.0,False,5.152380952380953,False
173,5.766666666666667,155.0857142857143,1.0,False,5.16952380952381,False
174,5.8,156.77142857142857,1.0,False,5.225714285714286,False
175,5.833333333333333,157.54285714285714,1.0,False,5.251428571428572,False
176,5.866666666666666,157.02857142857144,1.0,False,5.234285714285715,False
177,5.9,155.9142857142857,1.0,False,5.1971428571428575,False
178,5.933333333333334,155.14285714285714,1.0,False,5.171428571428572,False
179,5.966666666666667,155.71428571428572,1.0,False,5.190476190476191,False
180,6.0,156.28571428571428,1.0,False,5.20952380952381,False
181,6.033333333333333,156.6,1.0,False,5.220000000000001,False
182,6.066666666666666,156.68571428571428,1.0,False,5.222857142857143,False
183,6.1,158.14285714285717,1.0,False,5.271428571428571,False
184,6.133333333333333,157.9142857142857,1.0,False,5.263809523809524,False
185,6.166666666666667,156.6,1.0,False,5.220000000000001,False
186,6.2,156.9142857142857,1.0,False,5.230476190476191,False
187,6.233333333333333,157.4857142857143,1.0,False,5.24952380952381,False
188,6.266666666666667,157.42857142857144,1.0,False,5.247619047619048,False
189,6.3,158.34285714285713,1.0,False,5.278095238095238,False
190,6.333333333333333,158.97142857142856,1.0,False,5.299047619047619,False
191,6.366666666666666,159.02857142857144,1.0,False,5.300952380952381,False
192,6.4,157.9714285714286,1.0,False,5.265714285714285,False
193,6.433333333333334,159.37142857142857,1.0,False,5.312380952380952,False
194,6.466666666666667,161.05714285714288,1.0,False,5.368571428571429,False
195,6.5,161.57142857142858,1.0,False,5.385714285714286,False
196,6.533333333333333,161.28571428571428,1.0,False,5.376190476190477,False
197,6.566666666666666,162.14285714285714,1.0,False,5.404761904761905,False
198,6.6,163.0,1.0,False,5.433333333333334,False
199,6.633333333333333,162.25714285714287,1.0,False,5.408571428571429,False
200,6.666666666666667,161.57142857142858,1.0,False,5.385714285714286,False
201,6.7,163.54285714285714,1.0,False,5.451428571428572,False
202,6.733333333333333,163.25714285714287,1.0,False,5.4419047619047625,False
203,6.766666666666667,162.4,1.0,False,5.413333333333333,False
204,6.8,160.71428571428572,1.0,False,5.357142857142858,False
205,6.833333333333333,162.94285714285715,1.0,False,5.4314285714285715,False
206,6.866666666666666,164.22857142857143,1.0,False,5.474285714285714,False
207,6.8999999999999995,165.34285714285716,1.0,False,5.511428571428572,False
208,6.933333333333334,164.65714285714287,1.0,False,5.488571428571428,False
209,6.966666666666667,164.51428571428573,1.0,False,5.483809523809524,False
210,7.0,164.74285714285716,1.0,False,5.491428571428572,False
211,7.033333333333333,164.74285714285716,1.0,False,5.491428571428572,False
212,7.066666666666666,164.34285714285716,1.0,False,5.478095238095238,False
213,7.1,165.42857142857144,1.0,False,5.514285714285714,False
214,7.133333333333333,165.8,1.0,False,5.526666666666666,False
215,7.166666666666667,164.85714285714286,1.0,False,5.495238095238095,False
216,7.2,164.0857142857143,1.0,False,5.4695238095238095,False
217,7.233333333333333,164.65714285714287,1.0,False,5.488571428571428,False
218,7.266666666666667,163.4,1.0,False,5.446666666666667,False
219,7.3,163.8,1.0,False,5.46,False
220,7.333333333333333,165.45714285714286,1.0,False,5.515238095238095,False
221,7.366666666666666,166.0,1.0,False,5.533333333333333,False
222,7.4,164.94285714285715,1.0,False,5.498095238095238,False
223,7.433333333333334,165.22857142857143,1.0,False,5.507619047619048,False
224,7.466666666666667,166.6,1.0,False,5.553333333333334,False
225,7.5,166.14285714285714,1.0,False,5.538095238095238,False
226,7.533333333333333,166.02857142857144,1.0,False,5.534285714285714,False
227,7.566666666666666,164.8,1.0,False,5.493333333333334,False
228,7.6,165.37142857142857,1.0,False,5.512380952380952,False
229,7.633333333333333,166.05714285714288,1.0,False,5.535238095238095,False
230,7.666666666666667,167.42857142857144,1.0,False,5.580952380952381,False
231,7.7,166.22857142857143,1.0,False,5.540952380952381,False
232,7.733333333333333,166.45714285714286,1.0,False,5.548571428571429,False
233,7.766666666666667,166.54285714285714,1.0,False,5.551428571428572,False
234,7.8,166.85714285714286,1.0,False,5.561904761904762,False
235,7.833333333333333,165.57142857142858,1.0,False,5.519047619047619,False
236,7.866666666666666,165.0857142857143,1.0,False,5.502857142857143,False
237,7.9,165.5142857142857,1.0,False,5.517142857142857,False
238,7.933333333333334,166.14285714285714,1.0,False,5.538095238095238,False
239,7.966666666666667,166.77142857142857,1.0,False,5.559047619047619,False
240,8.0,166.22857142857143,1.0,False,5.540952380952381,False
241,8.033333333333333,166.85714285714286,1.0,False,5.561904761904762,False
242,8.066666666666666,167.4857142857143,1.0,False,5.582857142857143,False
243,8.1,167.74285714285716,1.0,False,5.591428571428572,False
244,8.133333333333333,168.02857142857144,1.0,False,5.600952380952381,False
245,8.166666666666666,167.39999999999998,1.0,False,5.579999999999999,False
246,8.2,167.19999999999996,1.0,False,5.573333333333332,False
247,8.233333333333333,167.19999999999996,1.0,False,5.573333333333332,False
248,8.266666666666666,167.19999999999996,1.0,True,5.573333333333332,True
249,8.3,167.39999999999998,1.0,False,5.579999999999999,False
250,8.333333333333334,167.39999999999998,1.0,False,5.579999999999998,False
251,8.366666666666667,167.39999999999998,1.0,False,5.579999999999999,False
252,8.4,166.65714285714287,1.0,False,5.555238095238095,False
253,8.433333333333334,167.60000000000002,1.0,False,5.586666666666666,False
254,8.466666666666667,168.31428571428572,1.0,False,5.610476190476191,False
255,8.5,168.0857142857143,1.0,False,5.602857142857142,False
256,8.533333333333333,167.42857142857144,1.0,False,5.580952380952381,False
257,8.566666666666666,167.4,1.0,False,5.58,False
258,8.6,168.85714285714286,1.0,False,5.628571428571429,False
259,8.633333333333333,170.4,1.0,False,5.680000000000001,False
260,8.666666666666666,170.74285714285716,1.0,False,5.691428571428572,False
261,8.7,169.42857142857144,1.0,False,5.647619047619048,False
262,8.733333333333333,168.57142857142856,1.0,False,5.6190476190476195,False
263,8.766666666666666,171.8,1.0,False,5.726666666666667,False
264,8.8,173.0,1.0,False,5.766666666666667,False
265,8.833333333333334,171.9714285714286,1.0,False,5.732380952380953,False
266,8.866666666666667,170.0,1.0,False,5.666666666666667,False
267,8.9,169.97142857142856,1.0,False,5.6657142857142855,False
268,8.933333333333334,168.94285714285715,1.0,False,5.631428571428572,False
269,8.966666666666667,167.4,1.0,False,5.58,False
270,9.0,167.42857142857144,1.0,False,5.580952380952381,False
271,9.033333333333331,168.0,1.0,False,5.6,False
272,9.066666666666666,168.57142857142858,1.0,False,5.619047619047619,False
273,9.1,168.17142857142858,1.0,False,5.605714285714286,False
274,9.133333333333333,168.6,1.0,False,5.619999999999999,False
275,9.166666666666666,168.9714285714286,1.0,False,5.632380952380952,False
276,9.2,168.85714285714286,1.0,False,5.628571428571428,False
277,9.233333333333333,166.8857142857143,1.0,False,5.562857142857143,False
278,9.266666666666666,168.05714285714285,1.0,False,5.601904761904763,False
279,9.3,168.6,1.0,False,5.62,False
280,9.333333333333334,169.62857142857143,1.0,False,5.654285714285715,False
281,9.366666666666667,169.65714285714287,1.0,False,5.655238095238095,False
282,9.4,170.31428571428572,1.0,False,5.677142857142858,False
283,9.433333333333334,170.02857142857144,1.0,False,5.6676190476190484,False
284,9.466666666666669,169.14285714285714,1.0,False,5.6380952380952385,False
285,9.5,168.25714285714287,1.0,False,5.6085714285714285,False
286,9.533333333333331,167.0857142857143,1.0,False,5.569523809523809,False
287,9.566666666666666,168.5142857142857,1.0,False,5.6171428571428565,False
288,9.6,169.8857142857143,1.0,False,5.662857142857143,False
289,9.633333333333333,171.20000000000002,1.0,False,5.706666666666667,False
290,9.666666666666666,170.97142857142856,1.0,False,5.69904761904762,False
291,9.7,170.42857142857144,1.0,False,5.680952380952381,False
292,9.733333333333333,168.82857142857142,1.0,False,5.6276190476190475,False
293,9.766666666666666,170.11428571428573,1.0,False,5.670476190476191,False
294,9.8,169.68571428571428,1.0,False,5.656190476190476,False
295,9.833333333333334,169.31428571428572,1.0,False,5.643809523809524,False
296,9.866666666666667,168.71428571428572,1.0,False,5.623809523809524,False
297,9.9,170.42857142857144,1.0,False,5.680952380952381,False
298,9.933333333333334,171.17142857142858,1.0,False,5.705714285714286,False
299,9.966666666666669,171.31428571428572,1.0,False,5.710476190476191,False
300,10.0,170.51428571428573,1.0,False,5.683809523809524,False
301,10.033333333333331,170.0857142857143,1.0,False,5.66952380952381,False
302,10.066666666666666,170.9142857142857,1.0,False,5.6971428571428575,False
303,10.1,170.4857142857143,1.0,False,5.682857142857143,False
304,10.133333333333333,169.77142857142857,1.0,False,5.6590476190476195,False
305,10.166666666666666,169.4,1.0,False,5.646666666666667,False
306,10.2,170.51428571428573,1.0,False,5.683809523809524,False
307,10.233333333333333,171.74285714285713,1.0,False,5.7247619047619045,False
308,10.266666666666666,171.99999999999997,1.0,False,5.7333333333333325,False
309,10.3,172.49999999999997,1.0,False,5.749999999999999,False
310,10.333333333333334,172.69999999999996,1.0,False,5.756666666666665,False
311,10.366666666666667,172.89999999999998,1.0,True,5.763333333333332,True
312,10.4,172.49999999999997,1.0,False,5.749999999999999,False
313,10.433333333333334,172.09999999999997,1.0,False,5.7366666666666655,False
314,10.466666666666669,171.99999999999997,1.0,False,5.7333333333333325,False
315,10.5,170.42857142857144,1.0,False,5.680952380952381,False
316,10.533333333333331,171.82857142857142,1.0,False,5.727619047619048,False
317,10.566666666666666,172.4,1.0,False,5.746666666666667,False
318,10.6,171.68571428571428,1.0,False,5.722857142857143,False
319,10.633333333333333,170.14285714285714,1.0,False,5.671428571428572,False
320,10.666666666666666,171.71428571428572,1.0,False,5.723809523809524,False
321,10.7,173.20000000000002,1.0,False,5.773333333333333,False
322,10.733333333333333,173.6,1.0,False,5.786666666666667,False
323,10.766666666666666,172.25714285714287,1.0,False,5.741904761904762,False
324,10.8,172.9142857142857,1.0,False,5.763809523809524,False
325,10.833333333333334,173.74285714285713,1.0,False,5.791428571428571,False
326,10.866666666666667,174.6,1.0,False,5.819999999999999,False
327,10.9,173.9714285714286,1.0,False,5.799047619047619,False
328,10.933333333333334,172.5142857142857,1.0,False,5.75047619047619,False
329,10.966666666666669,173.1142857142857,1.0,False,5.770476190476191,False
330,11.0,174.02857142857144,1.0,False,5.800952380952381,False
331,11.033333333333331,173.02857142857144,1.0,False,5.767619047619047,False
332,11.066666666666666,170.9142857142857,1.0,False,5.6971428571428575,False
333,11.1,172.77142857142857,1.0,False,5.759047619047619,False
334,11.133333333333333,173.2857142857143,1.0,False,5.776190476190476,False
335,11.166666666666666,172.99999999999997,1.0,False,5.766666666666666,False
336,11.2,173.09999999999997,1.0,False,5.769999999999999,False
337,11.233333333333333,171.89999999999995,1.0,False,5.729999999999999,False
338,11.266666666666666,171.49999999999997,1.0,True,5.716666666666666,True
339,11.3,170.89999999999998,1.0,False,5.696666666666665,False
340,11.333333333333334,169.69999999999996,1.0,False,5.656666666666666,False
341,11.366666666666667,169.59999999999997,1.0,False,5.653333333333332,False
342,11.4,169.89999999999998,1.0,False,5.663333333333332,False
343,11.433333333333334,169.89999999999998,1.0,False,5.663333333333332,False
344,11.466666666666669,170.09999999999997,0.8611111044883728,True,5.669999999999999,True
345,11.5,169.49999999999997,1.0,False,5.6499999999999995,False
346,11.533333333333331,168.69999999999996,1.0,False,5.623333333333332,False
347,11.566666666666666,167.99999999999997,1.0,False,5.599999999999999,False
348,11.6,167.4857142857143,1.0,False,5.582857142857143,False
349,11.633333333333333,166.82857142857142,1.0,False,5.560952380952381,False
350,11.666666666666666,165.25714285714287,1.0,False,5.508571428571429,False
351,11.7,165.34285714285716,1.0,False,5.511428571428572,False
352,11.733333333333333,166.31428571428572,1.0,False,5.543809523809523,False
353,11.766666666666666,167.68571428571428,1.0,False,5.58952380952381,False
354,11.8,168.31428571428572,1.0,False,5.610476190476191,False
355,11.833333333333334,169.77142857142857,1.0,False,5.6590476190476195,False
356,11.866666666666667,170.4,1.0,False,5.680000000000001,False
357,11.9,169.82857142857142,1.0,False,5.660952380952382,False
358,11.933333333333334,168.6,1.0,False,5.62,False
359,11.966666666666669,168.74285714285713,1.0,False,5.624761904761905,False
360,12.0,170.34285714285716,1.0,False,5.6780952380952385,False
361,12.033333333333331,169.97142857142856,1.0,False,5.6657142857142855,False
362,12.066666666666666,168.94285714285715,1.0,False,5.631428571428572,False
363,12.1,168.9142857142857,1.0,False,5.630476190476191,False
364,12.133333333333333,171.17142857142858,1.0,False,5.705714285714286,False
365,12.166666666666666,170.71428571428572,1.0,False,5.690476190476191,False
366,12.2,169.71428571428572,1.0,False,5.6571428571428575,False
367,12.233333333333333,168.71428571428572,1.0,False,5.623809523809524,False
368,12.266666666666666,169.94285714285715,1.0,False,5.664761904761905,False
369,12.3,170.39999999999995,1.0,False,5.679999999999999,False
370,12.333333333333334,170.59999999999997,1.0,False,5.686666666666666,False
371,12.366666666666667,170.99999999999997,1.0,False,5.699999999999999,False
372,12.4,170.59999999999997,0.8611111044883728,True,5.686666666666666,True
373,12.433333333333334,170.59999999999997,1.0,False,5.686666666666666,False
374,12.466666666666669,170.19999999999996,1.0,False,5.673333333333333,False
375,12.5,170.19999999999996,1.0,False,5.673333333333333,False
376,12.533333333333331,170.11428571428573,1.0,False,5.670476190476191,False
377,12.566666666666666,170.65714285714287,1.0,False,5.6885714285714295,False
378,12.6,171.57142857142858,1.0,False,5.719047619047619,False
379,12.633333333333333,171.68571428571428,1.0,False,5.722857142857143,False
380,12.666666666666666,171.57142857142858,1.0,False,5.719047619047619,False
381,12.7,170.31428571428572,1.0,False,5.677142857142858,False
382,12.733333333333333,171.22857142857143,1.0,False,5.707619047619048,False
383,12.766666666666666,172.60000000000002,1.0,False,5.753333333333334,False
384,12.8,173.2,1.0,False,5.773333333333333,False
385,12.833333333333334,170.31428571428572,1.0,False,5.677142857142858,False
386,12.866666666666667,169.94285714285715,1.0,False,5.664761904761905,False
387,12.9,170.4,1.0,False,5.680000000000001,False
388,12.933333333333334,170.82857142857142,1.0,False,5.694285714285715,False
389,12.966666666666669,170.68571428571428,1.0,False,5.68952380952381,False
390,13.0,170.14285714285714,1.0,False,5.671428571428572,False
391,13.033333333333331,169.17142857142858,1.0,False,5.639047619047619,False
392,13.066666666666666,170.2,1.0,False,5.673333333333334,False
393,13.1,172.62857142857143,1.0,False,5.7542857142857144,False
394,13.133333333333333,173.25714285714287,1.0,False,5.7752380952380955,False
395,13.166666666666666,171.0857142857143,1.0,False,5.702857142857144,False
396,13.2,170.34285714285716,1.0,False,5.6780952380952385,False
397,13.233333333333333,170.4857142857143,1.0,False,5.682857142857143,False
398,13.266666666666666,171.68571428571428,1.0,False,5.722857142857143,False
399,13.3,172.31428571428572,1.0,False,5.743809523809524,False
400,13.333333333333334,172.25714285714287,1.0,False,5.741904761904762,False
401,13.366666666666667,170.74285714285713,1.0,False,5.691428571428572,False
402,13.4,170.77142857142857,1.0,False,5.692380952380953,False
403,13.433333333333334,171.05714285714285,1.0,False,5.701904761904762,False
404,13.466666666666669,171.5142857142857,1.0,False,5.717142857142857,False
405,13.5,172.42857142857142,1.0,False,5.747619047619048,False
406,13.533333333333331,172.97142857142856,1.0,False,5.765714285714286,False
407,13.566666666666666,171.25714285714287,1.0,False,5.708571428571429,False
408,13.6,171.59999999999997,1.0,False,5.719999999999999,False
409,13.633333333333333,171.19999999999996,1.0,False,5.706666666666666,False
410,13.666666666666666,171.19999999999996,1.0,False,5.706666666666666,False
411,13.7,170.79999999999998,0.8611111044883728,True,5.693333333333332,True
412,13.733333333333333,171.19999999999996,1.0,False,5.706666666666665,False
413,13.766666666666666,170.79999999999998,1.0,False,5.6933333333333325,False
414,13.8,170.19999999999996,1.0,False,5.673333333333332,False
415,13.833333333333334,169.39999999999998,0.8888888955116272,True,5.646666666666666,True
416,13.866666666666667,169.39999999999998,1.0,False,5.646666666666666,False
417,13.9,168.59999999999997,1.0,False,5.619999999999999,False
418,13.933333333333334,167.79999999999995,1.0,False,5.593333333333332,False
419,13.966666666666669,168.05714285714285,1.0,False,5.601904761904762,False
420,14.0,167.25714285714287,1.0,False,5.575238095238095,False
421,14.033333333333331,166.5142857142857,1.0,False,5.55047619047619,False
422,14.066666666666666,167.22857142857143,1.0,False,5.574285714285715,False
423,14.1,170.37142857142857,1.0,False,5.679047619047619,False
424,14.133333333333333,172.37142857142857,1.0,False,5.7457142857142856,False
425,14.166666666666666,172.6,1.0,False,5.753333333333334,False
426,14.2,171.34285714285716,1.0,False,5.711428571428572,False
