frame_id,timestamp,diameter,confidence,is_bad_data,diameter_mm
0,0.0,172.0,1.0,False,5.733333333333333
1,0.0166666666666666,,0.0,True,
2,0.0333333333333333,171.0,1.0,False,5.7
3,0.05,168.0,1.0,False,5.6
4,0.0666666666666666,175.0,1.0,False,5.833333333333333
5,0.0833333333333333,171.0,1.0,False,5.7
6,0.1,174.0,1.0,False,5.8
7,0.1166666666666666,174.0,1.0,False,5.8
8,0.1333333333333333,172.5,0.7352941036224365,True,5.75
9,0.15,171.0,1.0,False,5.7
10,0.1666666666666666,171.0,1.0,False,5.7
11,0.1833333333333333,170.0,1.0,False,5.666666666666667
12,0.2,177.0,1.0,False,5.9
13,0.2166666666666666,175.0,1.0,False,5.833333333333333
14,0.2333333333333333,169.0,1.0,False,5.633333333333334
15,0.25,169.83333333333331,1.0,True,5.661111111111111
16,0.2666666666666666,173.0,1.0,False,5.766666666666667
17,0.2833333333333333,174.0,1.0,False,5.8
18,0.3,173.16666666666669,1.0,True,5.772222222222222
19,0.3166666666666666,172.0,1.0,False,5.733333333333333
20,0.3333333333333333,172.0,1.0,False,5.733333333333333
21,0.35,175.0,1.0,False,5.833333333333333
22,0.3666666666666666,175.60000000000002,0.9722222089767456,True,5.853333333333333
23,0.3833333333333333,172.39999999999998,1.0,True,5.746666666666667
24,0.4,164.0,0.9722222089767456,False,5.466666666666667
25,0.4166666666666667,149.0,0.8611111044883728,False,4.966666666666667
26,0.4333333333333333,159.0,0.25,True,5.300000000000001
27,0.45,173.0,1.0,False,5.766666666666667
28,0.4666666666666667,170.0,1.0,False,5.666666666666667
29,0.4833333333333333,169.6,0.9444444179534912,True,5.653333333333333
30,0.5,170.9,0.3529411852359772,True,5.696666666666667
31,0.5166666666666666,173.0,1.0,False,5.766666666666667
32,0.5333333333333333,175.0,1.0,False,5.833333333333333
33,0.55,172.0,1.0,False,5.733333333333333
34,0.5666666666666667,171.0,1.0,False,5.7
35,0.5833333333333334,170.66666666666669,1.0,True,5.688888888888889
36,0.6,171.0,1.0,False,5.7
37,0.6166666666666667,172.0,1.0,False,5.733333333333333
38,0.6333333333333333,174.0,1.0,False,5.8
39,0.65,187.0,1.0,False,6.233333333333333
40,0.6666666666666666,178.0,1.0,False,5.933333333333334
41,0.6833333333333333,174.3,0.9722222089767456,True,5.81
42,0.7,173.7,1.0,True,5.789999999999999
43,0.7166666666666667,174.0,1.0,False,5.8
44,0.7333333333333333,173.0,1.0,False,5.766666666666667
45,0.75,170.0,1.0,False,5.666666666666667
46,0.7666666666666666,169.8,1.0,True,5.660000000000001
47,0.7833333333333333,171.29999999999998,1.0,True,5.71
48,0.8,173.4,1.0,True,5.78
49,0.8166666666666667,175.0,1.0,False,5.833333333333333
50,0.8333333333333334,175.0,1.0,False,5.833333333333333
51,0.85,173.0,1.0,False,5.766666666666667
52,0.8666666666666667,176.0,1.0,False,5.866666666666666
53,0.8833333333333333,175.16666666666666,1.0,True,5.838888888888889
54,0.9,173.0,1.0,False,5.766666666666667
55,0.9166666666666666,172.0,1.0,False,5.733333333333333
56,0.9333333333333332,171.16666666666669,1.0,True,5.705555555555556
57,0.95,171.0,1.0,False,5.7
58,0.9666666666666668,172.0,1.0,False,5.733333333333333
59,0.9833333333333332,172.0,1.0,True,5.733333333333333
60,1.0,172.0,0.9722222089767456,True,5.733333333333333
61,1.0166666666666666,173.0,1.0,False,5.766666666666667
62,1.0333333333333332,176.0,1.0,False,5.866666666666666
63,1.05,179.0,1.0,False,5.966666666666667
64,1.0666666666666669,165.0,0.8333333134651184,False,5.5
65,1.0833333333333333,175.0,1.0,False,5.833333333333333
66,1.1,171.0,1.0,False,5.7
67,1.1166666666666667,173.0,1.0,False,5.766666666666667
68,1.1333333333333333,174.0,1.0,False,5.8
69,1.15,178.0,1.0,False,5.933333333333334
70,1.1666666666666667,171.0,1.0,False,5.7
71,1.1833333333333331,170.0,1.0,False,5.666666666666667
72,1.2,174.0,1.0,False,5.8
73,1.2166666666666666,177.0,1.0,False,5.9
74,1.2333333333333334,171.0,1.0,False,5.7
75,1.25,172.66666666666669,0.4166666567325592,True,5.755555555555555
76,1.2666666666666666,176.0,1.0,False,5.866666666666666
77,1.2833333333333332,175.0,1.0,False,5.833333333333333
78,1.3,165.0,0.7777777910232544,False,5.5
79,1.3166666666666669,165.33333333333331,0.7777777910232544,True,5.511111111111112
80,1.3333333333333333,170.0,1.0,False,5.666666666666667
81,1.35,173.0,1.0,False,5.766666666666667
82,1.3666666666666667,169.0,1.0,False,5.633333333333334
83,1.3833333333333333,171.0,1.0,False,5.7
84,1.4,173.0,1.0,False,5.766666666666667
85,1.4166666666666667,176.0,1.0,False,5.866666666666666
86,1.4333333333333331,169.0,1.0,False,5.633333333333334
87,1.45,173.0,1.0,False,5.766666666666667
88,1.4666666666666666,172.0,1.0,False,5.733333333333333
89,1.4833333333333334,171.8,1.0,True,5.726666666666667
90,1.5,172.2,1.0,True,5.74
91,1.5166666666666666,173.0,1.0,False,5.766666666666667
92,1.5333333333333332,174.0,1.0,False,5.8
93,1.55,174.68888888888887,1.0,True,5.822962962962963
94,1.5666666666666669,175.0,1.0,False,5.833333333333333
95,1.5833333333333333,174.61904761904765,0.8333333134651184,True,5.82063492063492
96,1.6,173.85079365079363,0.8055555820465088,True,5.795026455026455
97,1.6166666666666667,173.0,1.0,False,5.766666666666667
98,1.6333333333333333,172.9447619047619,0.0833333358168602,True,5.764825396825397
99,1.65,173.12984126984128,1.0,True,5.770994708994709
100,1.6666666666666667,173.0,1.0,False,5.766666666666667
101,1.6833333333333331,172.0,1.0,False,5.733333333333333
102,1.7,172.0,0.5277777910232544,True,5.733333333333334
103,1.7166666666666666,172.5,1.0,True,5.75
104,1.7333333333333334,173.0,1.0,False,5.766666666666667
105,1.75,173.0,1.0,False,5.766666666666667
106,1.7666666666666666,172.0,1.0,False,5.733333333333333
107,1.7833333333333332,169.0,1.0,False,5.633333333333334
108,1.8,173.0,1.0,False,5.766666666666667
109,1.8166666666666669,178.0,1.0,False,5.933333333333334
110,1.8333333333333333,176.0,1.0,False,5.866666666666666
111,1.85,174.0,0.6388888955116272,True,5.8
112,1.8666666666666667,173.0,1.0,False,5.766666666666667
113,1.8833333333333333,174.0,1.0,False,5.8
114,1.9,172.0,1.0,False,5.733333333333333
115,1.9166666666666667,170.0,1.0,False,5.666666666666667
116,1.9333333333333331,171.0,1.0,False,5.7
117,1.95,175.0,1.0,False,5.833333333333333
118,1.9666666666666663,180.0,1.0,False,6.0
119,1.9833333333333336,168.0,1.0,False,5.6
120,2.0,171.0,1.0,False,5.7
121,2.0166666666666666,172.33333333333331,1.0,True,5.7444444444444445
122,2.033333333333333,172.0,1.0,False,5.733333333333333
123,2.05,170.0,1.0,False,5.666666666666667
124,2.0666666666666664,171.0,1.0,False,5.7
125,2.0833333333333335,174.0,1.0,False,5.8
126,2.1,173.6,0.8055555820465088,True,5.786666666666666
127,2.1166666666666667,171.9,1.0,True,5.73
128,2.1333333333333333,171.0,1.0,False,5.7
129,2.15,173.0,1.0,False,5.766666666666667
130,2.1666666666666665,172.0,1.0,False,5.733333333333333
131,2.183333333333333,170.0,1.0,False,5.666666666666667
132,2.2,175.0,1.0,False,5.833333333333333
133,2.216666666666667,166.0,1.0,False,5.533333333333333
134,2.2333333333333334,172.0,1.0,False,5.733333333333333
135,2.25,172.0,1.0,False,5.733333333333333
136,2.2666666666666666,171.0,1.0,False,5.7
137,2.283333333333333,172.0,1.0,False,5.733333333333333
138,2.3,173.0,1.0,False,5.766666666666667
139,2.3166666666666664,175.0,1.0,False,5.833333333333333
140,2.3333333333333335,173.0,1.0,False,5.766666666666667
141,2.35,174.0,1.0,False,5.8
142,2.3666666666666667,169.0,1.0,False,5.633333333333334
143,2.3833333333333333,179.0,1.0,False,5.966666666666667
144,2.4,171.0,1.0,False,5.7
145,2.4166666666666665,175.0,1.0,False,5.833333333333333
146,2.433333333333333,175.0,1.0,False,5.833333333333333
147,2.45,177.0,1.0,False,5.9
148,2.466666666666667,169.0,1.0,False,5.633333333333334
149,2.4833333333333334,172.0,1.0,False,5.733333333333333
150,2.5,165.0,1.0,False,5.5
151,2.5166666666666666,170.0,1.0,False,5.666666666666667
152,2.533333333333333,174.0,1.0,False,5.8
153,2.55,171.0,1.0,False,5.7
154,2.5666666666666664,177.0,1.0,False,5.9
155,2.5833333333333335,172.0,1.0,False,5.733333333333333
156,2.6,173.0,1.0,False,5.766666666666667
157,2.6166666666666667,178.0,1.0,False,5.933333333333334
158,2.6333333333333333,172.0,1.0,False,5.733333333333333
159,2.65,172.0,1.0,False,5.733333333333333
160,2.6666666666666665,174.0,1.0,False,5.8
161,2.683333333333333,174.0,1.0,False,5.8
162,2.7,165.0,1.0,False,5.5
163,2.716666666666667,164.0,1.0,False,5.466666666666667
164,2.7333333333333334,163.0,1.0,False,5.433333333333334
165,2.75,161.0,1.0,False,5.366666666666666
166,2.7666666666666666,159.7,0.9722222089767456,True,5.323333333333333
167,2.783333333333333,158.3,1.0,True,5.276666666666666
